gender,age,sim_history_months,international_roaming_package,operator_cloud_space,night_internet_package,volte_calling_service,superapp_social_network,superapp_financial_services,sim_card_type,operator_app_usage,monthly_cost_toman,total_cost_toman,churn,birth_month_sin,birth_month_cos,gen_2G,gen_3G,gen_4G,gen_5G,Churn_Probability
0,43.0,69,0,0,0,0,0,0,1,0,2962500,206310000,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0.012519512431806736
0,25.0,72,1,1,1,-1,1,1,1,0,16455000,1219395000,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,0.1989556772052198
1,42.0,59,0,0,0,0,0,0,1,0,2895000,178905000,0,-0.5000000000000004,0.8660254037844384,1,0,0,0,0.01961381300020663
0,45.0,20,1,1,-1,1,1,-1,0,1,14482500,285247500,0,0.4999999999999999,-0.8660254037844387,0,0,0,1,0.6130812523066961
1,29.0,24,0,0,0,0,0,0,1,1,3615000,88110000,0,1.2246467991473532e-16,-1.0,1,0,0,0,0.10644053857926046
1,42.0,59,-1,1,1,1,1,1,0,1,16702500,977962500,0,0.8660254037844387,-0.4999999999999998,0,0,0,1,0.5801032930937058
1,41.0,72,-1,1,1,1,1,1,1,1,16837500,1206247500,0,1.2246467991473532e-16,-1.0,0,0,0,1,0.26332602240275776
1,26.0,1,0,0,0,0,0,0,0,0,3112500,3112500,0,-0.4999999999999997,-0.8660254037844388,1,0,0,0,0.3800968274164347
0,44.0,27,1,-1,-1,1,1,1,1,1,15285000,402172500,0,-1.0,-1.8369701987210294e-16,0,0,0,1,0.432471856809247
0,47.0,14,-1,1,-1,1,-1,-1,0,1,12007500,166845000,0,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0.6919340198195869
1,53.0,71,1,-1,1,-1,1,1,1,0,15832500,1110825000,0,1.0,6.123233995736766e-17,0,0,0,1,0.20967944082123782
1,53.0,13,-1,-1,-1,-1,1,-1,0,1,11745000,155092500,0,0.0,1.0,0,0,0,1,0.8626425200822848
1,23.0,44,-1,-1,-1,-1,-1,-1,0,0,10327500,443842500,0,0.8660254037844386,0.5000000000000001,0,0,0,1,0.5396378815296887
0,29.0,33,-1,1,-1,1,-1,-1,1,1,11992500,402727500,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,0.32576257017805177
1,46.0,72,1,1,1,1,-1,1,1,1,8317500,626880000,0,0.4999999999999999,-0.8660254037844387,0,1,0,0,0.03886692907653617
1,46.0,1,-1,-1,-1,-1,-1,1,0,0,11985000,11985000,1,0.4999999999999999,0.8660254037844387,0,0,0,1,0.8603058390584085
0,46.0,19,1,-1,1,1,1,1,0,1,15990000,290167500,1,0.4999999999999999,0.8660254037844387,0,0,0,1,0.7222545834404477
1,75.0,64,-1,1,1,1,1,1,1,1,15367500,998115000,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,0.3105386176845718
1,47.0,2,-1,-1,-1,-1,-1,-1,0,1,6900000,12675000,1,0.0,1.0,0,0,1,0,0.7344242588714592
0,54.0,1,-1,-1,-1,-1,-1,-1,0,0,3787500,3787500,0,1.0,6.123233995736766e-17,0,0,1,0,0.7190594728486717
1,51.0,61,0,0,0,0,0,0,1,0,2962500,168630000,0,1.2246467991473532e-16,-1.0,1,0,0,0,0.016754308316167376
0,48.0,29,0,0,0,0,0,0,1,0,3000000,81007500,0,-0.4999999999999997,-0.8660254037844388,1,0,0,0,0.060189845935783186
1,36.0,23,-1,-1,-1,-1,-1,1,0,0,13020000,296377500,0,1.0,6.123233995736766e-17,0,0,0,1,0.7462763642028039
0,49.0,57,1,1,1,-1,1,1,0,1,8812500,515617500,0,1.2246467991473532e-16,-1.0,0,1,0,0,0.28337479716556413
1,31.0,72,1,1,1,1,-1,-1,1,0,6787500,470970000,0,0.8660254037844387,-0.4999999999999998,0,0,1,0,0.02039822760125268
1,37.0,66,1,1,1,1,1,-1,1,1,8490000,568380000,0,-0.8660254037844386,0.5000000000000001,0,0,1,0,0.05607813476374413
1,34.0,65,-1,1,1,1,1,1,1,1,12630000,798675000,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0.11500220191136956
0,41.0,8,-1,-1,-1,-1,1,-1,0,1,12000000,93690000,0,1.2246467991473532e-16,-1.0,0,0,0,1,0.8684012793970907
0,68.0,4,-1,-1,-1,-1,-1,-1,0,1,10522500,40252500,1,0.4999999999999999,-0.8660254037844387,0,0,0,1,0.8470689097951972
0,18.0,71,0,0,0,0,0,0,1,0,3712500,275535000,0,0.0,1.0,1,0,0,0,0.011880648410227448
1,48.0,1,0,0,0,0,0,0,1,1,3030000,3030000,0,0.0,1.0,1,0,0,0,0.25221659438248034
1,21.0,4,-1,-1,-1,1,-1,-1,0,0,7507500,26902500,1,0.4999999999999999,-0.8660254037844387,0,0,1,0,0.52363856515453
0,34.0,12,0,0,0,0,0,0,1,1,2902500,32902500,0,0.4999999999999999,0.8660254037844387,1,0,0,0,0.17394649816739083
1,53.0,24,1,-1,-1,-1,1,1,1,1,7590000,193312500,0,1.0,6.123233995736766e-17,0,0,1,0,0.4011881294100664
0,41.0,31,1,-1,1,1,1,1,1,1,12172500,381862500,0,0.8660254037844386,0.5000000000000001,0,0,1,0,0.21083647826368668
0,27.0,1,-1,-1,-1,-1,1,-1,0,0,8280000,8280000,1,1.0,6.123233995736766e-17,0,1,0,0,0.6703571282109138
1,31.0,30,-1,-1,-1,1,-1,1,0,1,13485000,408472500,0,0.4999999999999999,0.8660254037844387,0,0,0,1,0.7092831410635644
0,48.0,47,1,1,-1,1,1,1,1,1,12795000,616087500,0,0.0,1.0,0,1,0,0,0.1068459359370675
1,31.0,54,1,1,-1,1,1,1,1,1,16200000,864097500,0,1.2246467991473532e-16,-1.0,0,0,0,1,0.26329468740883744
1,43.0,50,1,1,-1,1,-1,1,0,1,14025000,712125000,0,0.4999999999999999,-0.8660254037844387,0,0,0,1,0.44420205796837237
1,41.0,1,1,-1,-1,-1,-1,1,0,1,12690000,12690000,1,0.8660254037844386,0.5000000000000001,0,0,0,1,0.8479795678100781
0,32.0,72,0,0,0,0,0,0,1,0,3037500,235035000,0,0.0,1.0,1,0,0,0,0.011377870384782354
0,66.0,29,0,0,0,0,0,0,0,0,3772500,105300000,0,0.0,1.0,1,0,0,0,0.15049626552315276
1,48.0,2,-1,1,-1,-1,-1,-1,0,1,8160000,17115000,1,-1.0,-1.8369701987210294e-16,0,0,1,0,0.6829279569403268
0,18.0,10,-1,-1,-1,1,-1,-1,1,1,4440000,44857500,0,0.4999999999999999,0.8660254037844387,0,0,1,0,0.3869054691363822
1,42.0,18,-1,-1,-1,-1,-1,-1,0,1,10972500,195892500,0,0.4999999999999999,-0.8660254037844387,0,0,0,1,0.7836875738317474
0,32.0,11,-1,1,-1,-1,1,1,0,1,14250000,168045000,1,0.8660254037844386,0.5000000000000001,0,0,0,1,0.8852580682653466
1,50.0,16,0,0,0,0,0,0,1,0,2962500,42652500,0,1.0,6.123233995736766e-17,1,0,0,0,0.10683800223603934
0,30.0,72,-1,1,1,1,1,1,1,0,12990000,952575000,0,1.2246467991473532e-16,-1.0,0,1,0,0,0.0560834617275456
1,39.0,72,-1,1,1,1,1,1,1,0,16380000,1181745000,0,-0.5000000000000004,0.8660254037844384,0,0,0,1,0.20334646005342422
0,46.0,41,1,-1,-1,1,1,1,1,1,11205000,478147500,0,0.4999999999999999,0.8660254037844387,0,0,1,0,0.1728330935163336
0,50.0,65,1,1,1,-1,-1,1,0,0,14160000,918922500,0,0.8660254037844387,-0.4999999999999998,0,0,0,1,0.3395844306532004
0,26.0,13,-1,1,1,-1,-1,-1,0,1,8220000,109695000,0,1.0,6.123233995736766e-17,0,0,1,0,0.6015672332175507
1,36.0,4,1,-1,-1,-1,-1,-1,0,0,11302500,41010000,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,0.7104342662956898
1,34.0,41,-1,-1,1,-1,-1,1,1,0,9750000,379770000,0,0.4999999999999999,0.8660254037844387,0,0,1,0,0.18082092599484628
1,32.0,15,-1,1,-1,-1,-1,-1,0,1,11160000,161145000,1,0.8660254037844387,-0.4999999999999998,0,0,0,1,0.7852498234310403
1,61.0,1,1,-1,-1,-1,-1,-1,0,1,7282500,7282500,1,0.8660254037844387,-0.4999999999999998,0,0,1,0,0.6367535954301173
1,45.0,42,1,1,1,-1,-1,1,1,1,14850000,644767500,0,-1.0,-1.8369701987210294e-16,0,0,0,1,0.338958392339835
0,25.0,51,1,1,1,-1,1,-1,1,1,14025000,692932500,0,0.4999999999999999,-0.8660254037844387,0,0,0,1,0.2736624354285767
0,51.0,2,-1,-1,-1,-1,-1,-1,0,0,10560000,22072500,1,1.2246467991473532e-16,-1.0,0,0,0,1,0.8004719501676513
1,65.0,1,-1,1,-1,-1,1,-1,0,0,6030000,6030000,1,1.0,6.123233995736766e-17,0,0,1,0,0.745016341976894
1,52.0,32,-1,1,1,1,1,1,1,0,12555000,394995000,0,0.8660254037844387,-0.4999999999999998,0,1,0,0,0.1594866419488695
1,22.0,10,0,0,0,0,0,0,0,1,2977500,28957500,0,1.0,6.123233995736766e-17,1,0,0,0,0.3964867667239468
0,34.0,67,-1,1,1,1,1,1,1,1,8932500,615585000,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0.11578096410107604
0,55.0,61,1,1,1,1,1,1,1,0,17265000,1051222500,0,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0.16295748849276648
1,32.0,50,1,1,1,1,1,1,1,0,17152500,868665000,0,0.8660254037844386,0.5000000000000001,0,0,0,1,0.2202499886805347
0,45.0,2,-1,-1,-1,-1,-1,-1,0,1,6690000,12082500,1,0.8660254037844387,-0.4999999999999998,0,0,1,0,0.7277899105739595
0,49.0,29,1,-1,1,-1,-1,1,0,1,6750000,184297500,0,-0.5000000000000004,0.8660254037844384,0,1,0,0,0.45557872441839475
1,29.0,3,-1,-1,1,-1,-1,1,0,1,6172500,19830000,1,-0.8660254037844386,0.5000000000000001,0,0,1,0,0.8214786363386166
1,39.0,13,-1,1,1,-1,1,1,0,1,16035000,204645000,1,0.0,1.0,0,0,0,1,0.8649567261398806
1,18.0,57,-1,1,-1,-1,-1,1,0,1,13477500,738802500,0,0.8660254037844386,0.5000000000000001,0,0,0,1,0.599397509510669
0,28.0,31,1,1,-1,1,-1,1,1,1,7477500,228015000,0,0.0,1.0,0,0,1,0,0.17425483492192034
0,37.0,45,1,1,1,1,1,1,1,0,16995000,754837500,0,1.2246467991473532e-16,-1.0,0,0,0,1,0.2211956609961862
0,25.0,61,1,1,1,1,1,1,1,0,13215000,829012500,0,-0.8660254037844385,-0.5000000000000004,0,1,0,0,0.05111313594114511
1,60.0,50,0,0,0,0,0,0,1,0,3735000,179287500,0,0.4999999999999999,0.8660254037844387,1,0,0,0,0.026972980263126844
0,23.0,19,1,1,-1,1,1,1,0,1,15750000,301087500,0,0.4999999999999999,-0.8660254037844387,0,0,0,1,0.7052892832470138
1,35.0,59,0,0,0,0,0,0,1,0,2902500,164940000,1,1.2246467991473532e-16,-1.0,1,0,0,0,0.018632964026275806
0,42.0,71,0,0,0,0,0,0,1,1,3637500,259942500,0,0.8660254037844387,-0.4999999999999998,1,0,0,0,0.016472811478571596
0,57.0,16,-1,-1,-1,1,1,1,0,1,14167500,226680000,1,1.2246467991473532e-16,-1.0,0,0,0,1,0.8229985252793673
1,23.0,57,1,1,-1,1,-1,-1,1,1,8962500,517522500,0,0.4999999999999999,-0.8660254037844387,0,1,0,0,0.039588606412908164
1,54.0,1,-1,-1,-1,-1,-1,-1,0,0,3720000,3720000,1,0.0,1.0,0,0,1,0,0.7290651018899458
1,40.0,20,-1,1,-1,1,1,1,0,0,16057500,325807500,0,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0.7030141315382905
1,28.0,1,-1,-1,-1,-1,-1,-1,0,0,10590000,10590000,1,-0.5000000000000004,0.8660254037844384,0,0,0,1,0.8187175206694535
1,46.0,5,-1,1,-1,1,-1,-1,0,1,12810000,60165000,1,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0.7369674311213573
0,42.0,52,-1,1,1,-1,1,1,0,1,15757500,843727500,1,0.4999999999999999,-0.8660254037844387,0,0,0,1,0.7097005316551841
1,33.0,21,1,1,-1,-1,-1,1,0,1,9742500,200970000,0,-1.0,-1.8369701987210294e-16,0,0,1,0,0.507379916251353
1,41.0,14,-1,-1,1,1,1,1,0,1,8250000,115792500,0,1.0,6.123233995736766e-17,0,0,1,0,0.7274735920560705
0,35.0,5,-1,1,-1,-1,-1,-1,0,0,7582500,36712500,0,0.8660254037844386,0.5000000000000001,0,0,1,0,0.5846202236811703
0,41.0,6,1,1,-1,-1,-1,-1,0,0,8272500,48435000,0,-0.8660254037844385,-0.5000000000000004,0,1,0,0,0.3905952540349313
0,48.0,10,-1,1,-1,-1,-1,-1,0,0,7680000,74737500,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0.5223910084465159
0,59.0,1,0,0,0,0,0,0,0,0,3810000,3810000,0,0.4999999999999999,0.8660254037844387,1,0,0,0,0.36159545896071404
0,25.0,68,1,-1,-1,-1,-1,-1,0,0,8167500,553162500,0,0.8660254037844387,-0.4999999999999998,0,0,1,0,0.09364807513893786
1,66.0,18,-1,-1,1,-1,1,1,0,0,14272500,266992500,1,1.2246467991473532e-16,-1.0,0,0,0,1,0.820408032366535
0,18.0,22,-1,-1,-1,-1,-1,-1,1,1,11400000,267540000,0,0.0,1.0,0,0,0,1,0.5384438990263379
0,38.0,20,-1,-1,-1,-1,-1,-1,0,1,6652500,139072500,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0.5765917415621827
1,47.0,1,-1,-1,-1,-1,-1,-1,0,0,10500000,10500000,1,1.0,6.123233995736766e-17,0,0,0,1,0.8174777477138425
1,43.0,8,-1,1,-1,-1,-1,-1,0,1,11175000,90982500,1,-0.8660254037844386,0.5000000000000001,0,0,0,1,0.8194849710120202
1,33.0,10,-1,-1,-1,-1,-1,-1,0,1,6727500,65310000,1,-1.0,-1.8369701987210294e-16,0,1,0,0,0.622266925990272
1,38.0,24,-1,-1,-1,-1,-1,-1,0,1,11415000,256905000,1,0.4999999999999999,0.8660254037844387,0,0,0,1,0.7488808458796454
1,34.0,35,1,1,1,-1,-1,-1,1,0,9180000,303180000,0,0.8660254037844386,0.5000000000000001,0,0,1,0,0.09597711367576553
1,33.0,23,-1,1,1,1,-1,-1,1,0,13020000,291120000,0,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0.28897771130557953
0,50.0,6,-1,-1,-1,-1,1,1,0,1,13402500,85170000,0,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0.9060441652423274
0,44.0,12,0,0,0,0,0,0,0,0,2955000,33052500,0,1.2246467991473532e-16,-1.0,1,0,0,0,0.27179388241563834
1,32.0,1,0,0,0,0,0,0,0,0,3037500,3037500,0,0.8660254037844387,-0.4999999999999998,1,0,0,0,0.38711354077924737
0,51.0,71,-1,-1,1,-1,-1,-1,1,0,11407500,815467500,0,1.0,6.123233995736766e-17,0,0,0,1,0.1456181047499118
1,44.0,35,-1,-1,1,-1,1,1,0,1,15120000,515625000,0,1.0,6.123233995736766e-17,0,0,0,1,0.8077891240307189
1,50.0,40,-1,-1,1,-1,1,1,0,1,11182500,452362500,0,-0.8660254037844386,0.5000000000000001,0,1,0,0,0.5197526917752692
0,48.0,1,1,-1,-1,-1,-1,-1,0,1,11040000,11040000,1,1.0,6.123233995736766e-17,0,0,0,1,0.7996027214227688
1,30.0,23,-1,-1,-1,-1,1,1,1,1,9735000,226470000,0,0.8660254037844387,-0.4999999999999998,0,0,1,0,0.47226003587605353
0,33.0,4,-1,-1,-1,-1,1,1,0,1,14317500,59415000,1,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0.9039215263499577
1,49.0,4,-1,-1,1,1,-1,1,0,1,13560000,53497500,0,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0.8237712145855356
0,47.0,68,-1,1,1,1,1,1,1,0,9045000,616350000,0,-0.8660254037844386,0.5000000000000001,0,0,1,0,0.07835301436063485
1,40.0,38,-1,1,-1,-1,-1,-1,0,1,12277500,471255000,0,0.8660254037844387,-0.4999999999999998,0,0,0,1,0.6309604775972091
1,41.0,52,0,0,0,0,0,0,1,0,3720000,184365000,0,0.4999999999999999,0.8660254037844387,1,0,0,0,0.025267499862296282
1,55.0,32,-1,-1,-1,-1,-1,-1,0,1,11235000,345502500,1,0.4999999999999999,0.8660254037844387,0,0,0,1,0.7003370347728217
1,33.0,29,-1,-1,1,1,1,1,1,0,11332500,308160000,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0.22744173690717995
1,47.0,38,-1,1,-1,-1,1,1,0,0,15172500,561277500,0,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0.6936563748796546
1,38.0,48,1,-1,1,-1,1,1,1,1,11812500,552367500,0,-0.8660254037844386,0.5000000000000001,0,1,0,0,0.16037311708060867
0,37.0,1,0,0,0,0,0,0,0,1,2887500,2887500,0,-0.5000000000000004,0.8660254037844384,1,0,0,0,0.4813222222900473
0,53.0,22,1,-1,-1,1,-1,1,0,1,13357500,282937500,0,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0.6413259345608122
0,50.0,43,1,1,1,1,1,1,1,0,17257500,734265000,0,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0.22555946749434128
0,50.0,5,-1,-1,-1,-1,-1,-1,0,1,10402500,51240000,0,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0.8455303708966994
1,56.0,5,-1,-1,-1,-1,1,-1,0,1,12090000,62332500,1,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0.8795596489368301
1,40.0,51,1,1,-1,1,1,1,1,0,16507500,852960000,0,-1.0,-1.8369701987210294e-16,0,0,0,1,0.20974892677564067
1,48.0,71,0,0,0,0,0,0,1,1,2985000,203265000,0,0.0,1.0,1,0,0,0,0.01716379847062522
0,36.0,38,1,1,-1,1,1,1,1,0,12045000,458797500,1,-0.8660254037844386,0.5000000000000001,0,0,1,0,0.11545038594594781
1,44.0,24,-1,-1,1,-1,1,1,0,1,13972500,334657500,1,1.2246467991473532e-16,-1.0,0,0,0,1,0.8554132664921128
1,38.0,35,-1,-1,-1,1,1,-1,0,1,13725000,485452500,0,0.0,1.0,0,0,0,1,0.6686284843128553
0,41.0,54,1,1,-1,1,1,1,1,0,12367500,652515000,1,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0.07075685352424896
0,47.0,72,-1,1,1,1,1,1,1,1,9000000,639600000,0,0.8660254037844387,-0.4999999999999998,0,1,0,0,0.08043518004955841
1,30.0,1,-1,-1,-1,-1,-1,-1,0,1,6720000,6720000,0,0.4999999999999999,-0.8660254037844387,0,0,1,0,0.7409893584232928
0,65.0,9,1,-1,-1,-1,-1,-1,1,0,7290000,63345000,0,0.4999999999999999,0.8660254037844387,0,1,0,0,0.20187813836971127
1,28.0,69,1,1,-1,1,1,1,1,1,9007500,626505000,0,0.4999999999999999,-0.8660254037844387,0,1,0,0,0.062034135146005316
0,25.0,52,-1,1,-1,1,1,1,0,1,15405000,770715000,0,0.4999999999999999,-0.8660254037844387,0,0,0,1,0.6101419372806272
0,54.0,11,-1,-1,-1,1,1,-1,0,1,12435000,132007500,0,1.0,6.123233995736766e-17,0,0,0,1,0.8025102530605127
0,49.0,2,-1,-1,-1,-1,-1,-1,0,1,10552500,20857500,1,0.8660254037844387,-0.4999999999999998,0,0,0,1,0.8587666380680116
0,47.0,28,-1,-1,-1,-1,1,-1,0,1,5385000,146047500,0,1.0,6.123233995736766e-17,0,0,1,0,0.6325416691834632
0,48.0,17,-1,-1,1,-1,-1,-1,0,1,12397500,220507500,0,1.2246467991473532e-16,-1.0,0,0,0,1,0.7662858697017609
0,40.0,35,0,0,0,0,0,0,1,1,2977500,110902500,0,0.4999999999999999,-0.8660254037844387,1,0,0,0,0.07106273057002367
0,29.0,8,0,0,0,0,0,0,1,1,2880000,24292500,0,-0.8660254037844386,0.5000000000000001,1,0,0,0,0.19704329145412036
1,41.0,46,-1,1,1,-1,1,-1,1,1,14235000,663442500,0,-0.5000000000000004,0.8660254037844384,0,0,0,1,0.41484134930830785
0,32.0,7,-1,-1,-1,-1,-1,-1,0,1,11077500,76687500,1,-0.5000000000000004,0.8660254037844384,0,0,0,1,0.835520262662302
0,52.0,2,-1,-1,1,-1,-1,-1,0,0,12090000,23370000,1,0.0,1.0,0,0,0,1,0.7849303064051824
1,38.0,68,-1,1,1,1,-1,1,1,1,11370000,794092500,1,0.0,1.0,0,0,1,0,0.08041196528388576
0,30.0,43,-1,1,1,-1,1,1,1,1,15690000,713977500,1,1.2246467991473532e-16,-1.0,0,0,0,1,0.5271999396504826
0,36.0,68,1,1,1,1,1,1,1,1,13222500,922267500,0,-0.8660254037844386,0.5000000000000001,0,1,0,0,0.06231149130527757
0,45.0,36,-1,1,-1,-1,1,1,0,1,14220000,534847500,0,0.4999999999999999,0.8660254037844387,0,0,0,1,0.8005782788120316
1,33.0,63,-1,1,1,-1,1,1,0,1,15510000,990450000,1,-1.0,-1.8369701987210294e-16,0,0,0,1,0.6582214390981284
0,30.0,32,-1,1,-1,1,-1,-1,0,0,8197500,274515000,0,-0.8660254037844386,0.5000000000000001,0,0,1,0,0.2607909598769823
0,43.0,71,1,1,1,1,1,1,1,0,12862500,933570000,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0.04721954909987281
0,43.0,66,1,1,1,-1,-1,-1,0,1,10117500,676297500,0,-0.5000000000000004,0.8660254037844384,0,0,1,0,0.13136867010563882
1,34.0,63,0,0,0,0,0,0,1,0,3075000,199222500,0,0.0,1.0,1,0,0,0,0.01677794799106611
0,34.0,41,0,0,0,0,0,0,1,1,3037500,129750000,0,1.0,6.123233995736766e-17,1,0,0,0,0.05755847346867557
0,43.0,1,-1,-1,-1,-1,-1,-1,0,1,10815000,10815000,0,-1.0,-1.8369701987210294e-16,0,0,0,1,0.8583992486188392
0,23.0,2,-1,-1,-1,-1,1,1,0,1,13560000,25230000,1,-0.5000000000000004,0.8660254037844384,0,0,0,1,0.9181615978136628
0,23.0,70,0,0,0,0,0,0,1,0,2917500,195525000,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0.012049917327523285
0,31.0,23,-1,-1,-1,-1,1,1,0,1,6742500,149527500,0,-0.5000000000000004,0.8660254037844384,0,1,0,0,0.71011757240074
0,37.0,64,1,1,1,-1,-1,1,1,0,14550000,964635000,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,0.16607425238703505
1,44.0,37,1,-1,1,1,-1,-1,1,1,9420000,341812500,0,1.2246467991473532e-16,-1.0,0,0,1,0,0.09385913096040059
1,58.0,17,-1,-1,-1,-1,-1,-1,1,0,6690000,102210000,0,0.4999999999999999,-0.8660254037844387,0,0,1,0,0.268870702261221
0,50.0,7,-1,-1,-1,-1,1,1,0,1,13372500,86152500,0,0.8660254037844387,-0.4999999999999998,0,0,0,1,0.904794349166758
1,38.0,4,-1,1,1,-1,-1,-1,0,1,12720000,55785000,1,0.4999999999999999,-0.8660254037844387,0,0,0,1,0.8166362022448086
0,40.0,21,1,-1,-1,-1,1,-1,0,1,6285000,126015000,1,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0.5726043910424266
0,28.0,10,-1,-1,-1,-1,-1,1,0,1,12037500,126900000,1,1.0,6.123233995736766e-17,0,0,0,1,0.8716571896457254
0,40.0,16,1,-1,-1,-1,-1,-1,0,1,8115000,133350000,0,0.0,1.0,0,0,1,0,0.49109476117587925
1,37.0,64,-1,1,-1,1,1,1,1,1,15787500,1023510000,0,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0.30601465446096554
1,44.0,27,1,-1,-1,-1,-1,-1,0,0,4612500,120765000,1,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0.3536974055985353
1,30.0,42,1,-1,-1,-1,1,1,1,0,14565000,602512500,0,0.8660254037844386,0.5000000000000001,0,0,0,1,0.367607304425903
1,46.0,5,0,0,0,0,0,0,0,0,3030000,12562500,0,0.0,1.0,1,0,0,0,0.3500753060121895
0,58.0,41,-1,1,-1,1,1,1,1,1,14820000,593872500,0,0.4999999999999999,-0.8660254037844387,0,0,0,1,0.42913312588671565
1,39.0,58,-1,-1,1,-1,-1,-1,1,0,7545000,431782500,0,0.0,1.0,0,1,0,0,0.06458445183229582
0,45.0,47,0,0,0,0,0,0,1,1,3082500,141855000,0,-1.0,-1.8369701987210294e-16,1,0,0,0,0.04317464107519176
1,48.0,18,-1,-1,-1,1,-1,-1,0,1,11385000,205957500,0,0.8660254037844386,0.5000000000000001,0,0,0,1,0.7132367750402601
1,35.0,5,-1,-1,1,-1,1,1,0,0,14475000,73882500,1,0.4999999999999999,0.8660254037844387,0,0,0,1,0.8711592239959047
1,43.0,23,1,-1,-1,-1,-1,1,0,1,8992500,210900000,0,1.2246467991473532e-16,-1.0,0,1,0,0,0.47030862116834615
0,40.0,1,0,0,0,0,0,0,0,0,2872500,2872500,0,0.0,1.0,1,0,0,0,0.3876679524529553
1,41.0,71,-1,-1,1,-1,1,1,1,1,14797500,1044427500,0,1.0,6.123233995736766e-17,0,0,0,1,0.37976328872783166
1,31.0,72,1,1,1,1,1,1,1,1,16890000,1218997500,0,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0.19335942722395125
1,40.0,33,0,0,0,0,0,0,1,0,3090000,103537500,0,1.0,6.123233995736766e-17,1,0,0,0,0.055662196943575847
1,46.0,2,-1,-1,-1,-1,1,-1,0,1,12847500,27225000,1,-1.0,-1.8369701987210294e-16,0,0,0,1,0.8830385387353403
1,57.0,24,1,-1,-1,1,-1,-1,1,0,5362500,124620000,0,0.4999999999999999,-0.8660254037844387,0,0,1,0,0.12470922440680562
0,52.0,56,-1,1,1,1,-1,1,1,1,14962500,841260000,0,0.8660254037844386,0.5000000000000001,0,0,0,1,0.26525782561928635
1,66.0,37,-1,1,-1,-1,1,1,0,1,14415000,547020000,0,0.0,1.0,0,0,0,1,0.7941217746781273
0,31.0,43,-1,1,1,1,1,1,1,0,12765000,549337500,0,-0.5000000000000004,0.8660254037844384,0,0,1,0,0.1461803374280382
1,50.0,1,-1,-1,-1,-1,-1,-1,0,0,3802500,3802500,0,-1.0,-1.8369701987210294e-16,0,0,1,0,0.7205610996429814
0,42.0,25,-1,-1,1,1,1,1,0,1,15742500,384975000,1,1.0,6.123233995736766e-17,0,0,0,1,0.7759329773603864
0,66.0,61,1,1,1,1,1,1,1,0,13447500,796305000,0,1.2246467991473532e-16,-1.0,0,0,1,0,0.05653118013178416
1,30.0,17,-1,-1,1,1,-1,-1,1,0,13012500,211537500,0,0.8660254037844386,0.5000000000000001,0,0,0,1,0.35578381104103063
0,30.0,41,-1,1,1,1,-1,-1,1,1,12930000,500857500,0,0.8660254037844387,-0.4999999999999998,0,0,0,1,0.2602426394292197
1,33.0,1,-1,1,-1,-1,-1,-1,0,0,7597500,7597500,1,-0.5000000000000004,0.8660254037844384,0,0,1,0,0.6247300014708351
1,18.0,72,1,1,1,1,1,1,1,1,9720000,709852500,0,0.4999999999999999,0.8660254037844387,0,0,1,0,0.07362716539841548
1,34.0,1,-1,1,-1,-1,-1,1,0,1,13627500,13627500,1,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0.8713157332294189
1,31.0,48,-1,1,1,-1,1,1,1,1,16215000,760117500,0,0.4999999999999999,-0.8660254037844387,0,0,0,1,0.4818084658232436
1,42.0,11,0,0,0,0,0,0,0,0,2992500,32212500,1,0.4999999999999999,0.8660254037844387,1,0,0,0,0.29766967085533946
0,44.0,55,-1,1,1,-1,-1,-1,0,1,12817500,731205000,1,0.8660254037844387,-0.4999999999999998,0,0,0,1,0.5086891991616834
