gender,age,sim_history_months,international_roaming_package,operator_cloud_space,night_internet_package,volte_calling_service,superapp_social_network,superapp_financial_services,sim_card_type,operator_app_usage,monthly_cost_toman,total_cost_toman,churn,birth_month_sin,birth_month_cos,gen_2G,gen_3G,gen_4G,gen_5G
0,68.0,4,-1,-1,-1,-1,-1,-1,0,1,10522500,40252500,1,0.49999999999999994,-0.8660254037844387,0,0,0,1
0,18.0,71,0,0,0,0,0,0,1,0,3712500,275535000,0,0.0,1.0,1,0,0,0
1,48.0,1,0,0,0,0,0,0,1,1,3030000,3030000,0,0.0,1.0,1,0,0,0
1,21.0,4,-1,-1,-1,1,-1,-1,0,0,7507500,26902500,1,0.49999999999999994,-0.8660254037844387,0,0,1,0
0,34.0,12,0,0,0,0,0,0,1,1,2902500,32902500,0,0.49999999999999994,0.8660254037844387,1,0,0,0
1,53.0,24,1,-1,-1,-1,1,1,1,1,7590000,193312500,0,1.0,6.123233995736766e-17,0,0,1,0
0,41.0,31,1,-1,1,1,1,1,1,1,12172500,381862500,0,0.8660254037844386,0.5000000000000001,0,0,1,0
0,27.0,1,-1,-1,-1,-1,1,-1,0,0,8280000,8280000,1,1.0,6.123233995736766e-17,0,1,0,0
1,31.0,30,-1,-1,-1,1,-1,1,0,1,13485000,408472500,0,0.49999999999999994,0.8660254037844387,0,0,0,1
0,48.0,47,1,1,-1,1,1,1,1,1,12795000,616087500,0,0.0,1.0,0,1,0,0
1,31.0,54,1,1,-1,1,1,1,1,1,16200000,864097500,0,1.2246467991473532e-16,-1.0,0,0,0,1
1,43.0,50,1,1,-1,1,-1,1,0,1,14025000,712125000,0,0.49999999999999994,-0.8660254037844387,0,0,0,1
1,41.0,1,1,-1,-1,-1,-1,1,0,1,12690000,12690000,1,0.8660254037844386,0.5000000000000001,0,0,0,1
0,32.0,72,0,0,0,0,0,0,1,0,3037500,235035000,0,0.0,1.0,1,0,0,0
0,66.0,29,0,0,0,0,0,0,0,0,3772500,105300000,0,0.0,1.0,1,0,0,0
1,48.0,2,-1,1,-1,-1,-1,-1,0,1,8160000,17115000,1,-1.0,-1.8369701987210297e-16,0,0,1,0
0,18.0,10,-1,-1,-1,1,-1,-1,1,1,4440000,44857500,0,0.49999999999999994,0.8660254037844387,0,0,1,0
1,42.0,18,-1,-1,-1,-1,-1,-1,0,1,10972500,195892500,0,0.49999999999999994,-0.8660254037844387,0,0,0,1
0,32.0,11,-1,1,-1,-1,1,1,0,1,14250000,168045000,1,0.8660254037844386,0.5000000000000001,0,0,0,1
1,50.0,16,0,0,0,0,0,0,1,0,2962500,42652500,0,1.0,6.123233995736766e-17,1,0,0,0
0,30.0,72,-1,1,1,1,1,1,1,0,12990000,952575000,0,1.2246467991473532e-16,-1.0,0,1,0,0
1,39.0,72,-1,1,1,1,1,1,1,0,16380000,1181745000,0,-0.5000000000000004,0.8660254037844384,0,0,0,1
0,46.0,41,1,-1,-1,1,1,1,1,1,11205000,478147500,0,0.49999999999999994,0.8660254037844387,0,0,1,0
0,50.0,65,1,1,1,-1,-1,1,0,0,14160000,918922500,0,0.8660254037844387,-0.4999999999999998,0,0,0,1
0,26.0,13,-1,1,1,-1,-1,-1,0,1,8220000,109695000,0,1.0,6.123233995736766e-17,0,0,1,0
1,36.0,4,1,-1,-1,-1,-1,-1,0,0,11302500,41010000,0,-0.8660254037844386,0.5000000000000001,0,0,0,1
1,34.0,41,-1,-1,1,-1,-1,1,1,0,9750000,379770000,0,0.49999999999999994,0.8660254037844387,0,0,1,0
1,32.0,15,-1,1,-1,-1,-1,-1,0,1,11160000,161145000,1,0.8660254037844387,-0.4999999999999998,0,0,0,1
1,61.0,1,1,-1,-1,-1,-1,-1,0,1,7282500,7282500,1,0.8660254037844387,-0.4999999999999998,0,0,1,0
1,45.0,42,1,1,1,-1,-1,1,1,1,14850000,644767500,0,-1.0,-1.8369701987210297e-16,0,0,0,1
0,25.0,51,1,1,1,-1,1,-1,1,1,14025000,692932500,0,0.49999999999999994,-0.8660254037844387,0,0,0,1
0,51.0,2,-1,-1,-1,-1,-1,-1,0,0,10560000,22072500,1,1.2246467991473532e-16,-1.0,0,0,0,1
1,65.0,1,-1,1,-1,-1,1,-1,0,0,6030000,6030000,1,1.0,6.123233995736766e-17,0,0,1,0
1,52.0,32,-1,1,1,1,1,1,1,0,12555000,394995000,0,0.8660254037844387,-0.4999999999999998,0,1,0,0
1,22.0,10,0,0,0,0,0,0,0,1,2977500,28957500,0,1.0,6.123233995736766e-17,1,0,0,0
0,34.0,67,-1,1,1,1,1,1,1,1,8932500,615585000,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0
0,55.0,61,1,1,1,1,1,1,1,0,17265000,1051222500,0,-0.4999999999999997,-0.8660254037844388,0,0,0,1
1,32.0,50,1,1,1,1,1,1,1,0,17152500,868665000,0,0.8660254037844386,0.5000000000000001,0,0,0,1
0,45.0,2,-1,-1,-1,-1,-1,-1,0,1,6690000,12082500,1,0.8660254037844387,-0.4999999999999998,0,0,1,0
0,49.0,29,1,-1,1,-1,-1,1,0,1,6750000,184297500,0,-0.5000000000000004,0.8660254037844384,0,1,0,0
1,29.0,3,-1,-1,1,-1,-1,1,0,1,6172500,19830000,1,-0.8660254037844386,0.5000000000000001,0,0,1,0
1,39.0,13,-1,1,1,-1,1,1,0,1,16035000,204645000,1,0.0,1.0,0,0,0,1
1,18.0,57,-1,1,-1,-1,-1,1,0,1,13477500,738802500,0,0.8660254037844386,0.5000000000000001,0,0,0,1
0,28.0,31,1,1,-1,1,-1,1,1,1,7477500,228015000,0,0.0,1.0,0,0,1,0
0,37.0,45,1,1,1,1,1,1,1,0,16995000,754837500,0,1.2246467991473532e-16,-1.0,0,0,0,1
0,25.0,61,1,1,1,1,1,1,1,0,13215000,829012500,0,-0.8660254037844385,-0.5000000000000004,0,1,0,0
1,60.0,50,0,0,0,0,0,0,1,0,3735000,179287500,0,0.49999999999999994,0.8660254037844387,1,0,0,0
0,23.0,19,1,1,-1,1,1,1,0,1,15750000,301087500,0,0.49999999999999994,-0.8660254037844387,0,0,0,1
1,35.0,59,0,0,0,0,0,0,1,0,2902500,164940000,1,1.2246467991473532e-16,-1.0,1,0,0,0
0,42.0,71,0,0,0,0,0,0,1,1,3637500,259942500,0,0.8660254037844387,-0.4999999999999998,1,0,0,0
0,57.0,16,-1,-1,-1,1,1,1,0,1,14167500,226680000,1,1.2246467991473532e-16,-1.0,0,0,0,1
1,23.0,57,1,1,-1,1,-1,-1,1,1,8962500,517522500,0,0.49999999999999994,-0.8660254037844387,0,1,0,0
1,54.0,1,-1,-1,-1,-1,-1,-1,0,0,3720000,3720000,1,0.0,1.0,0,0,1,0
1,40.0,20,-1,1,-1,1,1,1,0,0,16057500,325807500,0,-0.8660254037844385,-0.5000000000000004,0,0,0,1
1,28.0,1,-1,-1,-1,-1,-1,-1,0,0,10590000,10590000,1,-0.5000000000000004,0.8660254037844384,0,0,0,1
1,46.0,5,-1,1,-1,1,-1,-1,0,1,12810000,60165000,1,-0.8660254037844385,-0.5000000000000004,0,0,0,1
0,42.0,52,-1,1,1,-1,1,1,0,1,15757500,843727500,1,0.49999999999999994,-0.8660254037844387,0,0,0,1
1,33.0,21,1,1,-1,-1,-1,1,0,1,9742500,200970000,0,-1.0,-1.8369701987210297e-16,0,0,1,0
1,41.0,14,-1,-1,1,1,1,1,0,1,8250000,115792500,0,1.0,6.123233995736766e-17,0,0,1,0
0,35.0,5,-1,1,-1,-1,-1,-1,0,0,7582500,36712500,0,0.8660254037844386,0.5000000000000001,0,0,1,0
0,41.0,6,1,1,-1,-1,-1,-1,0,0,8272500,48435000,0,-0.8660254037844385,-0.5000000000000004,0,1,0,0
0,48.0,10,-1,1,-1,-1,-1,-1,0,0,7680000,74737500,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0
0,59.0,1,0,0,0,0,0,0,0,0,3810000,3810000,0,0.49999999999999994,0.8660254037844387,1,0,0,0
0,25.0,68,1,-1,-1,-1,-1,-1,0,0,8167500,553162500,0,0.8660254037844387,-0.4999999999999998,0,0,1,0
1,66.0,18,-1,-1,1,-1,1,1,0,0,14272500,266992500,1,1.2246467991473532e-16,-1.0,0,0,0,1
0,18.0,22,-1,-1,-1,-1,-1,-1,1,1,11400000,267540000,0,0.0,1.0,0,0,0,1
0,38.0,20,-1,-1,-1,-1,-1,-1,0,1,6652500,139072500,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0
1,47.0,1,-1,-1,-1,-1,-1,-1,0,0,10500000,10500000,1,1.0,6.123233995736766e-17,0,0,0,1
1,43.0,8,-1,1,-1,-1,-1,-1,0,1,11175000,90982500,1,-0.8660254037844386,0.5000000000000001,0,0,0,1
1,33.0,10,-1,-1,-1,-1,-1,-1,0,1,6727500,65310000,1,-1.0,-1.8369701987210297e-16,0,1,0,0
1,38.0,24,-1,-1,-1,-1,-1,-1,0,1,11415000,256905000,1,0.49999999999999994,0.8660254037844387,0,0,0,1
1,34.0,35,1,1,1,-1,-1,-1,1,0,9180000,303180000,0,0.8660254037844386,0.5000000000000001,0,0,1,0
1,33.0,23,-1,1,1,1,-1,-1,1,0,13020000,291120000,0,-0.4999999999999997,-0.8660254037844388,0,0,0,1
0,50.0,6,-1,-1,-1,-1,1,1,0,1,13402500,85170000,0,-0.4999999999999997,-0.8660254037844388,0,0,0,1
0,44.0,12,0,0,0,0,0,0,0,0,2955000,33052500,0,1.2246467991473532e-16,-1.0,1,0,0,0
1,32.0,1,0,0,0,0,0,0,0,0,3037500,3037500,0,0.8660254037844387,-0.4999999999999998,1,0,0,0
0,51.0,71,-1,-1,1,-1,-1,-1,1,0,11407500,815467500,0,1.0,6.123233995736766e-17,0,0,0,1
1,44.0,35,-1,-1,1,-1,1,1,0,1,15120000,515625000,0,1.0,6.123233995736766e-17,0,0,0,1
1,50.0,40,-1,-1,1,-1,1,1,0,1,11182500,452362500,0,-0.8660254037844386,0.5000000000000001,0,1,0,0
0,48.0,1,1,-1,-1,-1,-1,-1,0,1,11040000,11040000,1,1.0,6.123233995736766e-17,0,0,0,1
1,30.0,23,-1,-1,-1,-1,1,1,1,1,9735000,226470000,0,0.8660254037844387,-0.4999999999999998,0,0,1,0
0,33.0,4,-1,-1,-1,-1,1,1,0,1,14317500,59415000,1,-0.4999999999999997,-0.8660254037844388,0,0,0,1
1,49.0,4,-1,-1,1,1,-1,1,0,1,13560000,53497500,0,-0.4999999999999997,-0.8660254037844388,0,0,0,1
0,47.0,68,-1,1,1,1,1,1,1,0,9045000,616350000,0,-0.8660254037844386,0.5000000000000001,0,0,1,0
1,40.0,38,-1,1,-1,-1,-1,-1,0,1,12277500,471255000,0,0.8660254037844387,-0.4999999999999998,0,0,0,1
1,41.0,52,0,0,0,0,0,0,1,0,3720000,184365000,0,0.49999999999999994,0.8660254037844387,1,0,0,0
1,55.0,32,-1,-1,-1,-1,-1,-1,0,1,11235000,345502500,1,0.49999999999999994,0.8660254037844387,0,0,0,1
1,33.0,29,-1,-1,1,1,1,1,1,0,11332500,308160000,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0
1,47.0,38,-1,1,-1,-1,1,1,0,0,15172500,561277500,0,-0.4999999999999997,-0.8660254037844388,0,0,0,1
1,38.0,48,1,-1,1,-1,1,1,1,1,11812500,552367500,0,-0.8660254037844386,0.5000000000000001,0,1,0,0
0,37.0,1,0,0,0,0,0,0,0,1,2887500,2887500,0,-0.5000000000000004,0.8660254037844384,1,0,0,0
0,53.0,22,1,-1,-1,1,-1,1,0,1,13357500,282937500,0,-0.8660254037844385,-0.5000000000000004,0,0,0,1
0,50.0,43,1,1,1,1,1,1,1,0,17257500,734265000,0,-0.8660254037844385,-0.5000000000000004,0,0,0,1
0,50.0,5,-1,-1,-1,-1,-1,-1,0,1,10402500,51240000,0,-0.8660254037844385,-0.5000000000000004,0,0,0,1
1,56.0,5,-1,-1,-1,-1,1,-1,0,1,12090000,62332500,1,-0.4999999999999997,-0.8660254037844388,0,0,0,1
1,40.0,51,1,1,-1,1,1,1,1,0,16507500,852960000,0,-1.0,-1.8369701987210297e-16,0,0,0,1
1,48.0,71,0,0,0,0,0,0,1,1,2985000,203265000,0,0.0,1.0,1,0,0,0
0,36.0,38,1,1,-1,1,1,1,1,0,12045000,458797500,1,-0.8660254037844386,0.5000000000000001,0,0,1,0
1,44.0,24,-1,-1,1,-1,1,1,0,1,13972500,334657500,1,1.2246467991473532e-16,-1.0,0,0,0,1
1,38.0,35,-1,-1,-1,1,1,-1,0,1,13725000,485452500,0,0.0,1.0,0,0,0,1
0,41.0,54,1,1,-1,1,1,1,1,0,12367500,652515000,1,-0.4999999999999997,-0.8660254037844388,0,0,1,0
0,47.0,72,-1,1,1,1,1,1,1,1,9000000,639600000,0,0.8660254037844387,-0.4999999999999998,0,1,0,0
1,30.0,1,-1,-1,-1,-1,-1,-1,0,1,6720000,6720000,0,0.49999999999999994,-0.8660254037844387,0,0,1,0
0,65.0,9,1,-1,-1,-1,-1,-1,1,0,7290000,63345000,0,0.49999999999999994,0.8660254037844387,0,1,0,0
1,28.0,69,1,1,-1,1,1,1,1,1,9007500,626505000,0,0.49999999999999994,-0.8660254037844387,0,1,0,0
0,25.0,52,-1,1,-1,1,1,1,0,1,15405000,770715000,0,0.49999999999999994,-0.8660254037844387,0,0,0,1
0,54.0,11,-1,-1,-1,1,1,-1,0,1,12435000,132007500,0,1.0,6.123233995736766e-17,0,0,0,1
0,49.0,2,-1,-1,-1,-1,-1,-1,0,1,10552500,20857500,1,0.8660254037844387,-0.4999999999999998,0,0,0,1
0,47.0,28,-1,-1,-1,-1,1,-1,0,1,5385000,146047500,0,1.0,6.123233995736766e-17,0,0,1,0
0,48.0,17,-1,-1,1,-1,-1,-1,0,1,12397500,220507500,0,1.2246467991473532e-16,-1.0,0,0,0,1
0,40.0,35,0,0,0,0,0,0,1,1,2977500,110902500,0,0.49999999999999994,-0.8660254037844387,1,0,0,0
0,29.0,8,0,0,0,0,0,0,1,1,2880000,24292500,0,-0.8660254037844386,0.5000000000000001,1,0,0,0
1,41.0,46,-1,1,1,-1,1,-1,1,1,14235000,663442500,0,-0.5000000000000004,0.8660254037844384,0,0,0,1
0,32.0,7,-1,-1,-1,-1,-1,-1,0,1,11077500,76687500,1,-0.5000000000000004,0.8660254037844384,0,0,0,1
0,52.0,2,-1,-1,1,-1,-1,-1,0,0,12090000,23370000,1,0.0,1.0,0,0,0,1
1,38.0,68,-1,1,1,1,-1,1,1,1,11370000,794092500,1,0.0,1.0,0,0,1,0
0,30.0,43,-1,1,1,-1,1,1,1,1,15690000,713977500,1,1.2246467991473532e-16,-1.0,0,0,0,1
0,36.0,68,1,1,1,1,1,1,1,1,13222500,922267500,0,-0.8660254037844386,0.5000000000000001,0,1,0,0
0,45.0,36,-1,1,-1,-1,1,1,0,1,14220000,534847500,0,0.49999999999999994,0.8660254037844387,0,0,0,1
1,33.0,63,-1,1,1,-1,1,1,0,1,15510000,990450000,1,-1.0,-1.8369701987210297e-16,0,0,0,1
0,30.0,32,-1,1,-1,1,-1,-1,0,0,8197500,274515000,0,-0.8660254037844386,0.5000000000000001,0,0,1,0
0,43.0,71,1,1,1,1,1,1,1,0,12862500,933570000,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0
0,43.0,66,1,1,1,-1,-1,-1,0,1,10117500,676297500,0,-0.5000000000000004,0.8660254037844384,0,0,1,0
1,34.0,63,0,0,0,0,0,0,1,0,3075000,199222500,0,0.0,1.0,1,0,0,0
0,34.0,41,0,0,0,0,0,0,1,1,3037500,129750000,0,1.0,6.123233995736766e-17,1,0,0,0
0,43.0,1,-1,-1,-1,-1,-1,-1,0,1,10815000,10815000,0,-1.0,-1.8369701987210297e-16,0,0,0,1
0,23.0,2,-1,-1,-1,-1,1,1,0,1,13560000,25230000,1,-0.5000000000000004,0.8660254037844384,0,0,0,1
0,23.0,70,0,0,0,0,0,0,1,0,2917500,195525000,0,0.8660254037844386,0.5000000000000001,1,0,0,0
0,31.0,23,-1,-1,-1,-1,1,1,0,1,6742500,149527500,0,-0.5000000000000004,0.8660254037844384,0,1,0,0
0,37.0,64,1,1,1,-1,-1,1,1,0,14550000,964635000,0,-0.8660254037844386,0.5000000000000001,0,0,0,1
1,44.0,37,1,-1,1,1,-1,-1,1,1,9420000,341812500,0,1.2246467991473532e-16,-1.0,0,0,1,0
1,58.0,17,-1,-1,-1,-1,-1,-1,1,0,6690000,102210000,0,0.49999999999999994,-0.8660254037844387,0,0,1,0
0,50.0,7,-1,-1,-1,-1,1,1,0,1,13372500,86152500,0,0.8660254037844387,-0.4999999999999998,0,0,0,1
1,38.0,4,-1,1,1,-1,-1,-1,0,1,12720000,55785000,1,0.49999999999999994,-0.8660254037844387,0,0,0,1
0,40.0,21,1,-1,-1,-1,1,-1,0,1,6285000,126015000,1,-0.4999999999999997,-0.8660254037844388,0,0,1,0
0,28.0,10,-1,-1,-1,-1,-1,1,0,1,12037500,126900000,1,1.0,6.123233995736766e-17,0,0,0,1
0,40.0,16,1,-1,-1,-1,-1,-1,0,1,8115000,133350000,0,0.0,1.0,0,0,1,0
1,37.0,64,-1,1,-1,1,1,1,1,1,15787500,1023510000,0,-0.4999999999999997,-0.8660254037844388,0,0,0,1
1,44.0,27,1,-1,-1,-1,-1,-1,0,0,4612500,120765000,1,-0.8660254037844385,-0.5000000000000004,0,0,1,0
1,30.0,42,1,-1,-1,-1,1,1,1,0,14565000,602512500,0,0.8660254037844386,0.5000000000000001,0,0,0,1
1,46.0,5,0,0,0,0,0,0,0,0,3030000,12562500,0,0.0,1.0,1,0,0,0
0,58.0,41,-1,1,-1,1,1,1,1,1,14820000,593872500,0,0.49999999999999994,-0.8660254037844387,0,0,0,1
1,39.0,58,-1,-1,1,-1,-1,-1,1,0,7545000,431782500,0,0.0,1.0,0,1,0,0
0,45.0,47,0,0,0,0,0,0,1,1,3082500,141855000,0,-1.0,-1.8369701987210297e-16,1,0,0,0
1,48.0,18,-1,-1,-1,1,-1,-1,0,1,11385000,205957500,0,0.8660254037844386,0.5000000000000001,0,0,0,1
1,35.0,5,-1,-1,1,-1,1,1,0,0,14475000,73882500,1,0.49999999999999994,0.8660254037844387,0,0,0,1
1,43.0,23,1,-1,-1,-1,-1,1,0,1,8992500,210900000,0,1.2246467991473532e-16,-1.0,0,1,0,0
0,40.0,1,0,0,0,0,0,0,0,0,2872500,2872500,0,0.0,1.0,1,0,0,0
1,41.0,71,-1,-1,1,-1,1,1,1,1,14797500,1044427500,0,1.0,6.123233995736766e-17,0,0,0,1
1,31.0,72,1,1,1,1,1,1,1,1,16890000,1218997500,0,-0.4999999999999997,-0.8660254037844388,0,0,0,1
1,40.0,33,0,0,0,0,0,0,1,0,3090000,103537500,0,1.0,6.123233995736766e-17,1,0,0,0
1,46.0,2,-1,-1,-1,-1,1,-1,0,1,12847500,27225000,1,-1.0,-1.8369701987210297e-16,0,0,0,1
1,57.0,24,1,-1,-1,1,-1,-1,1,0,5362500,124620000,0,0.49999999999999994,-0.8660254037844387,0,0,1,0
0,52.0,56,-1,1,1,1,-1,1,1,1,14962500,841260000,0,0.8660254037844386,0.5000000000000001,0,0,0,1
1,66.0,37,-1,1,-1,-1,1,1,0,1,14415000,547020000,0,0.0,1.0,0,0,0,1
0,31.0,43,-1,1,1,1,1,1,1,0,12765000,549337500,0,-0.5000000000000004,0.8660254037844384,0,0,1,0
1,50.0,1,-1,-1,-1,-1,-1,-1,0,0,3802500,3802500,0,-1.0,-1.8369701987210297e-16,0,0,1,0
0,42.0,25,-1,-1,1,1,1,1,0,1,15742500,384975000,1,1.0,6.123233995736766e-17,0,0,0,1
0,66.0,61,1,1,1,1,1,1,1,0,13447500,796305000,0,1.2246467991473532e-16,-1.0,0,0,1,0
1,30.0,17,-1,-1,1,1,-1,-1,1,0,13012500,211537500,0,0.8660254037844386,0.5000000000000001,0,0,0,1
0,30.0,41,-1,1,1,1,-1,-1,1,1,12930000,500857500,0,0.8660254037844387,-0.4999999999999998,0,0,0,1
1,33.0,1,-1,1,-1,-1,-1,-1,0,0,7597500,7597500,1,-0.5000000000000004,0.8660254037844384,0,0,1,0
1,18.0,72,1,1,1,1,1,1,1,1,9720000,709852500,0,0.49999999999999994,0.8660254037844387,0,0,1,0
1,34.0,1,-1,1,-1,-1,-1,1,0,1,13627500,13627500,1,-0.8660254037844385,-0.5000000000000004,0,0,0,1
1,31.0,48,-1,1,1,-1,1,1,1,1,16215000,760117500,0,0.49999999999999994,-0.8660254037844387,0,0,0,1
1,42.0,11,0,0,0,0,0,0,0,0,2992500,32212500,1,0.49999999999999994,0.8660254037844387,1,0,0,0
0,44.0,55,-1,1,1,-1,-1,-1,0,1,12817500,731205000,1,0.8660254037844387,-0.4999999999999998,0,0,0,1
0,63.0,42,1,1,1,1,-1,1,1,1,8212500,352267500,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0
1,51.0,44,-1,-1,1,-1,-1,1,0,1,13560000,609450000,0,1.2246467991473532e-16,-1.0,0,0,0,1
1,33.0,1,-1,-1,-1,-1,-1,-1,0,0,6600000,6600000,0,0.49999999999999994,-0.8660254037844387,0,0,1,0
0,29.0,27,-1,-1,-1,-1,1,1,0,1,14340000,389287500,0,-0.8660254037844385,-0.5000000000000004,0,0,0,1
1,46.0,27,-1,1,1,1,1,1,0,1,12720000,346432500,0,1.0,6.123233995736766e-17,0,0,1,0
0,24.0,2,-1,-1,-1,-1,-1,-1,0,1,6645000,13395000,0,-0.5000000000000004,0.8660254037844384,0,0,1,0
0,62.0,19,0,0,0,0,0,0,0,0,2985000,55132500,0,0.49999999999999994,-0.8660254037844387,1,0,0,0
0,54.0,42,-1,-1,-1,-1,1,1,0,1,14257500,591675000,0,0.0,1.0,0,0,0,1
0,34.0,66,1,1,1,1,1,1,1,1,13507500,894892500,0,-1.0,-1.8369701987210297e-16,0,0,1,0
1,19.0,33,1,-1,1,1,1,1,0,1,16485000,554205000,0,0.49999999999999994,0.8660254037844387,0,0,0,1
0,56.0,34,-1,1,-1,-1,-1,-1,0,1,11092500,378667500,1,0.8660254037844387,-0.4999999999999998,0,0,0,1
1,39.0,33,-1,-1,1,1,1,1,0,1,8190000,270555000,0,1.0,6.123233995736766e-17,0,0,1,0
0,55.0,23,0,0,0,0,0,0,1,0,3007500,62265000,0,0.49999999999999994,0.8660254037844387,1,0,0,0
0,21.0,32,0,0,0,0,0,0,1,0,2962500,93622500,0,0.0,1.0,1,0,0,0
0,33.0,11,0,0,0,0,0,0,1,0,3007500,35655000,0,1.2246467991473532e-16,-1.0,1,0,0,0
1,40.0,69,-1,-1,1,-1,1,1,0,1,14917500,1051140000,1,-1.0,-1.8369701987210297e-16,0,0,0,1
0,41.0,68,1,-1,-1,1,-1,-1,1,0,8385000,577320000,0,-0.8660254037844386,0.5000000000000001,0,0,1,0
1,35.0,20,0,0,0,0,0,0,1,1,2955000,62910000,0,-1.0,-1.8369701987210297e-16,1,0,0,0
1,47.0,72,0,0,0,0,0,0,1,1,2970000,220312500,0,-0.5000000000000004,0.8660254037844384,1,0,0,0
1,27.0,60,1,-1,1,-1,1,-1,1,1,14310000,871800000,0,1.2246467991473532e-16,-1.0,0,0,0,1
1,38.0,32,-1,1,-1,-1,1,1,0,1,14092500,429217500,0,1.2246467991473532e-16,-1.0,0,0,0,1
0,41.0,1,0,0,0,0,0,0,0,1,2985000,2985000,1,1.0,6.123233995736766e-17,1,0,0,0
1,46.0,1,0,0,0,0,0,0,0,1,2940000,2940000,1,1.0,6.123233995736766e-17,1,0,0,0
1,49.0,3,-1,1,-1,-1,-1,-1,0,1,12202500,35055000,1,1.0,6.123233995736766e-17,0,0,0,1
0,27.0,46,0,0,0,0,0,0,1,1,3667500,159922500,0,-0.4999999999999997,-0.8660254037844388,1,0,0,0
0,22.0,29,-1,-1,-1,-1,-1,-1,0,1,11242500,322357500,0,0.8660254037844386,0.5000000000000001,0,0,0,1
1,55.0,51,-1,1,1,1,-1,-1,0,1,13102500,670950000,0,0.8660254037844387,-0.4999999999999998,0,0,0,1
0,44.0,48,-1,-1,-1,-1,-1,-1,0,1,10597500,531757500,0,-1.0,-1.8369701987210297e-16,0,0,0,1
0,31.0,16,-1,1,-1,-1,-1,-1,0,0,10987500,179362500,0,-0.8660254037844386,0.5000000000000001,0,0,0,1
1,59.0,70,-1,1,1,1,-1,1,1,1,14805000,1028835000,0,0.8660254037844386,0.5000000000000001,0,0,0,1
0,41.0,40,0,0,0,0,0,0,1,1,3720000,153705000,0,-0.4999999999999997,-0.8660254037844388,1,0,0,0
0,54.0,22,-1,1,-1,-1,-1,1,0,0,12495000,276885000,1,0.49999999999999994,0.8660254037844387,0,0,0,1
0,41.0,1,-1,-1,1,-1,-1,-1,0,1,11295000,11295000,1,0.8660254037844386,0.5000000000000001,0,0,0,1
0,65.0,5,0,0,0,0,0,0,0,1,3645000,19837500,0,-0.8660254037844385,-0.5000000000000004,1,0,0,0
0,61.0,7,-1,-1,-1,-1,-1,-1,0,1,10477500,77317500,0,-0.8660254037844386,0.5000000000000001,0,0,0,1
1,37.0,29,-1,1,1,1,-1,1,1,0,15082500,424567500,0,1.0,6.123233995736766e-17,0,0,0,1
1,52.0,44,0,0,0,0,0,0,1,0,3855000,166575000,0,0.8660254037844386,0.5000000000000001,1,0,0,0
0,48.0,10,1,1,1,-1,-1,-1,0,0,6105000,67395000,0,-1.0,-1.8369701987210297e-16,0,1,0,0
0,56.0,55,-1,-1,-1,-1,-1,-1,0,0,7747500,425782500,0,-0.5000000000000004,0.8660254037844384,0,0,1,0
1,28.0,52,-1,1,1,-1,1,1,1,1,15765000,806460000,0,0.8660254037844386,0.5000000000000001,0,0,0,1
0,48.0,10,-1,-1,-1,-1,-1,1,0,0,12892500,128790000,0,1.0,6.123233995736766e-17,0,0,0,1
1,53.0,18,-1,-1,-1,-1,-1,-1,0,1,11340000,209257500,0,0.8660254037844386,0.5000000000000001,0,0,0,1
0,19.0,68,1,-1,-1,1,-1,-1,1,0,8737500,596355000,0,-0.4999999999999997,-0.8660254037844388,0,1,0,0
0,26.0,61,0,0,0,0,0,0,0,1,2910000,177382500,1,0.0,1.0,1,0,0,0
0,18.0,72,1,1,1,1,1,1,1,1,9780000,717667500,0,1.2246467991473532e-16,-1.0,0,0,1,0
1,37.0,2,1,-1,1,-1,-1,-1,0,0,8017500,17925000,0,-1.0,-1.8369701987210297e-16,0,0,1,0
1,49.0,12,-1,-1,-1,-1,-1,-1,0,1,6810000,77835000,1,-0.5000000000000004,0.8660254037844384,0,0,1,0
1,58.0,41,0,0,0,0,0,0,1,1,2962500,134917500,0,-0.8660254037844385,-0.5000000000000004,1,0,0,0
0,41.0,26,-1,-1,1,1,1,-1,0,1,6667500,177570000,0,-0.8660254037844386,0.5000000000000001,0,0,1,0
1,60.0,36,0,0,0,0,0,0,1,0,3127500,108007500,0,0.8660254037844386,0.5000000000000001,1,0,0,0
1,23.0,72,1,1,1,1,1,1,1,1,17107500,1270230000,0,0.49999999999999994,0.8660254037844387,0,0,0,1
1,20.0,35,-1,-1,-1,1,-1,1,0,1,13477500,474180000,0,0.49999999999999994,0.8660254037844387,0,0,0,1
1,39.0,1,-1,-1,1,1,-1,-1,0,0,8257500,8257500,0,0.8660254037844386,0.5000000000000001,0,0,1,0
0,45.0,16,1,-1,1,1,1,1,0,1,16942500,282382500,0,-0.5000000000000004,0.8660254037844384,0,0,0,1
0,40.0,49,1,-1,-1,-1,1,1,0,0,15232500,760560000,0,0.8660254037844386,0.5000000000000001,0,0,0,1
0,18.0,54,1,1,1,1,1,1,1,1,17197500,907425000,0,1.2246467991473532e-16,-1.0,0,0,0,1
